WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
SECOND BAPTIST CHURCH,NEW LONDON,['NORTH STONINGTON'],70,Ground water,Active,CT1020314,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-71.9672498, 41.5286626], [-71.9636796, 41.5134348], [-71.9583059, 41.4938532], [-71.9574092, 41.4940351], [-71.9573532, 41.4933775], [-71.9580443, 41.4931816], [-71.9555226, 41.484492], [-71.9531462, 41.4761394], [-71.9477484, 41.4602382], [-71.9470046, 41.460407], [-71.9463254, 41.4602355], [-71.9461705, 41.4600614], [-71.9460313, 41.4597233], [-71.945959, 41.4590908], [-71.9461729, 41.458005], [-71.9464426, 41.4576211], [-71.9470196, 41.4575407], [-71.947692, 41.4573367], [-71.9477926, 41.4570513], [-71.9479104, 41.4569505], [-71.9484701, 41.4549739], [-71.9492426, 41.4542984], [-71.9489099, 41.4520109], [-71.9483664, 41.4511777], [-71.9479218, 41.4502519], [-71.9477365, 41.4490392], [-71.9475389, 41.4482245], [-71.9468102, 41.4478078], [-71.9460691, 41.4473727], [-71.9458838, 41.446882], [-71.9457109, 41.4459562], [-71.945538, 41.4450026], [-71.9453527, 41.4444285], [-71.9453156, 41.4440674], [-71.9449574, 41.4436138], [-71.9446981, 41.4434008], [-71.9447104, 41.4430953], [-71.9450439, 41.4426045], [-71.945118, 41.4421509], [-71.9448833, 41.4417805], [-71.944414, 41.4414101], [-71.9438448, 41.4413511], [-71.9439802, 41.4414984], [-71.9438972, 41.4417111], [-71.9438972, 41.4418879], [-71.9437094, 41.4423888], [-71.9436221, 41.4425655], [-71.9434169, 41.4427718], [-71.9434474, 41.4430009], [-71.9435173, 41.4432301], [-71.9433513, 41.4432726], [-71.9430719, 41.4434101], [-71.942919, 41.443636], [-71.9427924, 41.4438782], [-71.9425216, 41.4440779], [-71.9422422, 41.4440517], [-71.941967, 41.4439109], [-71.9418011, 41.4436654], [-71.9416526, 41.4432137], [-71.9416701, 41.4429453], [-71.9418186, 41.4424968], [-71.9415871, 41.4421203], [-71.9414692, 41.441757], [-71.9414124, 41.4413412], [-71.9415216, 41.4411154], [-71.9419277, 41.4410368], [-71.9421068, 41.4409124], [-71.9420151, 41.4403952], [-71.9420631, 41.4402806], [-71.9419583, 41.4402086], [-71.9417662, 41.4402151], [-71.941395, 41.4402151], [-71.9409845, 41.4401693], [-71.9406482, 41.4401333], [-71.9404605, 41.4400514], [-71.9402421, 41.4398419], [-71.9402115, 41.4396979], [-71.9403251, 41.4395015], [-71.9405303, 41.4391839], [-71.940753, 41.4390039], [-71.9409627, 41.4389842], [-71.9412421, 41.4390006], [-71.941443, 41.4391217], [-71.9413731, 41.4393247], [-71.9413644, 41.4395309], [-71.9415303, 41.4396881], [-71.9417531, 41.4398059], [-71.9419146, 41.4397241], [-71.9420282, 41.4394851], [-71.9422334, 41.4391119], [-71.9422902, 41.4387878], [-71.9421898, 41.4386045], [-71.9420718, 41.4383491], [-71.9420587, 41.4380839], [-71.9420544, 41.4379628], [-71.9423208, 41.4379203], [-71.9425653, 41.4379694], [-71.942823, 41.4381232], [-71.9429933, 41.4380905], [-71.9431854, 41.4381658], [-71.9435836, 41.4376929], [-71.9430179, 41.4357807], [-71.9428033, 41.4352177], [-71.9428248, 41.4345903], [-71.9434042, 41.4336412], [-71.889902, 41.4197986], [-71.8842717, 41.4181953], [-71.8690079, 41.4147572], [-71.8631248, 41.4133009], [-71.8628521, 41.4135772], [-71.8624873, 41.413545], [-71.86279, 41.4132188], [-71.8493473, 41.4101229], [-71.8492118, 41.4103632], [-71.8489037, 41.4102708], [-71.8489899, 41.410049], [-71.8470057, 41.4095314], [-71.8467099, 41.4099935], [-71.8462293, 41.4098179], [-71.8463402, 41.4093095], [-71.8447938, 41.4086708], [-71.8427909, 41.4084776], [-71.842988, 41.408644], [-71.8432222, 41.4089398], [-71.8436905, 41.409328], [-71.8438877, 41.4096238], [-71.8437028, 41.4094204], [-71.8433947, 41.4092356], [-71.8429387, 41.4087549], [-71.8424341, 41.408544], [-71.8425428, 41.4087566], [-71.8424971, 41.4088546], [-71.8426961, 41.4092656], [-71.8427455, 41.4095542], [-71.8427353, 41.410135], [-71.8425057, 41.410541], [-71.8420951, 41.4108344], [-71.8414788, 41.4110978], [-71.841369, 41.4111069], [-71.8407895, 41.4113552], [-71.8403826, 41.4117058], [-71.8400607, 41.412049], [-71.8399538, 41.4122002], [-71.8398212, 41.4122785], [-71.8393488, 41.4124973], [-71.8391086, 41.4125797], [-71.8388407, 41.4126486], [-71.8384366, 41.4126341], [-71.8378421, 41.4124972], [-71.8374389, 41.4124342], [-71.8374782, 41.4124765], [-71.8371817, 41.4124123], [-71.8370575, 41.4123443], [-71.8364286, 41.4123501], [-71.8361344, 41.4124155], [-71.8355536, 41.4123647], [-71.83534, 41.4121966], [-71.835208, 41.4120318], [-71.8347458, 41.41186], [-71.83447, 41.4116506], [-71.8342695, 41.4116448], [-71.8336409, 41.4119739], [-71.8332183, 41.4122298], [-71.8323512, 41.4126019], [-71.8313601, 41.4130065], [-71.8309765, 41.4132993], [-71.8305717, 41.4134574], [-71.8295803, 41.4138202], [-71.8287575, 41.4141315], [-71.8280612, 41.4144093], [-71.8278941, 41.4145104], [-71.8277482, 41.4145282], [-71.8273144, 41.4146025], [-71.8266075, 41.414689], [-71.8256732, 41.4147596], [-71.825215, 41.4149015], [-71.8249846, 41.4150936], [-71.8248021, 41.4151305], [-71.8244679, 41.4158034], [-71.8244398, 41.4164096], [-71.8243394, 41.416773], [-71.8240747, 41.4172121], [-71.8237074, 41.4175162], [-71.8233612, 41.417684], [-71.8228502, 41.4179985], [-71.8224684, 41.4181645], [-71.822071, 41.4183409], [-71.8218947, 41.4183901], [-71.8216378, 41.4186393], [-71.8212921, 41.4189828], [-71.8209349, 41.4192237], [-71.8207085, 41.4193966], [-71.8201477, 41.419563], [-71.8194264, 41.4197783], [-71.8187989, 41.4198801], [-71.8175107, 41.4199957], [-71.8168324, 41.4199777], [-71.8157192, 41.4197753], [-71.8144366, 41.4195576], [-71.8130465, 41.4195029], [-71.8122707, 41.4193844], [-71.8113601, 41.4190916], [-71.8107648, 41.4188118], [-71.8102963, 41.4185136], [-71.8095424, 41.4181855], [-71.8088466, 41.4178259], [-71.8081324, 41.4175172], [-71.8076447, 41.4172515], [-71.8074644, 41.4170733], [-71.8073995, 41.4169428], [-71.8071977, 41.4168736], [-71.8070409, 41.416832], [-71.807001, 41.4167719], [-71.806813, 41.4167641], [-71.8062265, 41.4168505], [-71.8058929, 41.4169105], [-71.8052519, 41.4170818], [-71.8051002, 41.4171856], [-71.8044898, 41.4173723], [-71.8037267, 41.4174477], [-71.8034424, 41.4175068], [-71.803068, 41.4173425], [-71.8026813, 41.4169049], [-71.8023874, 41.4165447], [-71.802031, 41.4161645], [-71.8017876, 41.4158432], [-71.8015851, 41.4156179], [-71.8014572, 41.4156503], [-71.8013668, 41.4155689], [-71.8012263, 41.4155688], [-71.8010199, 41.4155711], [-71.8005367, 41.4156848], [-71.7998055, 41.4158525], [-71.7991576, 41.4161423], [-71.7986883, 41.4164575], [-71.7981611, 41.4168302], [-71.7980031, 41.4168929], [-71.797744, 41.41691], [-71.79688, 41.437294], [-71.7967331, 41.437269], [-71.7935666, 41.5057918], [-71.826207, 41.5097031], [-71.8262984, 41.5097109], [-71.8263347, 41.5095973], [-71.8263131, 41.5089989], [-71.8262543, 41.5087852], [-71.8262833, 41.5085379], [-71.8263569, 41.5083898], [-71.8265024, 41.508379], [-71.8269481, 41.5084119], [-71.8270213, 41.5084776], [-71.8272034, 41.508911], [-71.8272908, 41.5090265], [-71.8275757, 41.5091416], [-71.8278967, 41.5091525], [-71.8280357, 41.5091963], [-71.8281165, 41.5093282], [-71.8281157, 41.5093829], [-71.8282404, 41.5095801], [-71.8281531, 41.5097726], [-71.8282108, 41.5099152], [-71.8282055, 41.5099987], [-71.9672498, 41.5286626]]]}]]","[['41.4084776', '41.5286626', '-71.9672498', '-71.7935666']]"
SHADY GLEN RESTAURANT,HARTFORD,['MANCHESTER'],30,Ground water,Active,CT0770072,True,True,"[[{'type': 'Polygon', 'coordinates': [[[114.1753187, 22.3158489], [114.1754019, 22.3156532], [114.175435, 22.3155754], [114.1758165, 22.3157255], [114.1758294, 22.3159199], [114.1757773, 22.3160315], [114.1753187, 22.3158489]]]}]]","[['22.3155754', '22.3160315', '114.1753187', '114.1758294']]"
SHEPAUG MIDDLE/HIGH SCHOOL,LITCHFIELD,['WASHINGTON'],770,Ground water,Active,CT1500102,True,True,"[[{'type': 'Point', 'coordinates': [-76.9947037, 39.5445458]}]]","[['39.5245458', '39.5645458', '-77.0147037', '-76.9747037']]"
SHERMAN ELEMENTARY SCHOOL,FAIRFIELD,['SHERMAN'],430,Ground water,Active,CT1270132,True,True,"[[{'type': 'LineString', 'coordinates': [[-72.9441359, 41.3123875], [-72.943171, 41.3121658]]}]]","[['41.3121658', '41.3123875', '-72.9441359', '-72.943171']]"
SHERMAN GREEN MARKETPLACE - WELL #2,FAIRFIELD,['SHERMAN'],79,Ground water,Active,CT1270214,True,True,"[[{'type': 'LineString', 'coordinates': [[-72.9441359, 41.3123875], [-72.943171, 41.3121658]]}]]","[['41.3121658', '41.3123875', '-72.9441359', '-72.943171']]"
SILVERMINE ROAD WATER SYSTEM,FAIRFIELD,['BROOKFIELD'],50,Ground water,Active,CT0189013,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-1.1222249, 53.0022197], [-1.1216952, 53.001892], [-1.121207, 53.0021809], [-1.121545, 53.0023714], [-1.1222249, 53.0022197]]]}]]","[['53.001892', '53.0023714', '-1.1222249', '-1.121207']]"
SIMONIZ USA,TOLLAND,['BOLTON'],30,Ground water,Active,CT0120302,True,True,"[[{'type': 'LineString', 'coordinates': [[-80.775721, 35.35895], [-80.775834, 35.358908], [-80.775904, 35.358863], [-80.776371, 35.35839], [-80.776417, 35.358301], [-80.776434, 35.358203], [-80.776443, 35.357716]]}]]","[['35.357716', '35.35895', '-80.776443', '-80.775721']]"
"SKI SUNDOWN, INC.",LITCHFIELD,['NEW HARTFORD'],600,Ground water,Active,CT0920124,True,True,"[[{'type': 'LineString', 'coordinates': [[-121.3385769, 38.7118857], [-121.339098, 38.7118794], [-121.3397496, 38.7118736]]}]]","[['38.7118736', '38.7118857', '-121.3397496', '-121.3385769']]"
SOLAIR RECREATIONAL LEAGUE - LOWER RIDGE,WINDHAM,['WOODSTOCK'],150,Ground water,Active,CT1699061,True,True,"[[{'type': 'Point', 'coordinates': [-75.5490914, 39.1584456]}]]","[['39.1384456', '39.1784456', '-75.5690914', '-75.5290914']]"
SOLAIR RECREATIONAL LEAGUE - PAVILION,WINDHAM,['WOODSTOCK'],93,Ground water,Active,CT1699053,True,True,"[[{'type': 'Point', 'coordinates': [-75.5490914, 39.1584456]}]]","[['39.1384456', '39.1784456', '-75.5690914', '-75.5290914']]"
SOPHIAS PLAZA II/III,HARTFORD,['EAST WINDSOR'],40,Ground water,Active,CT0473023,True,True,"[[{'type': 'LineString', 'coordinates': [[-88.4195212, 41.7784228], [-88.4196027, 41.7785364], [-88.4200424, 41.7788052], [-88.4203738, 41.7789895], [-88.4204037, 41.7786361], [-88.4203988, 41.7785956], [-88.4200424, 41.7788052]]}]]","[['41.7784228', '41.7789895', '-88.4204037', '-88.4195212']]"
SOUTH BROAD STREET SERVICE AREA,NEW HAVEN,['WALLINGFORD'],250,Surface water purchased,Active,CT1489033,True,True,"[[{'type': 'LineString', 'coordinates': [[144.7823791, -36.1517474], [144.7814596, -36.1526705], [144.7813855, -36.1528845], [144.7813859, -36.1533229], [144.7814012, -36.1545969]]}]]","[['-36.1545969', '-36.1517474', '144.7813855', '144.7823791']]"
SOUTH SHORE LANDING,NEW LONDON,['OLD LYME'],25,Ground water,Active,CT1050344,True,True,"[[{'type': 'LineString', 'coordinates': [[-81.7777512, 41.1541287], [-81.7778701, 41.154052], [-81.7780301, 41.153992], [-81.7781751, 41.153952], [-81.7783251, 41.153923], [-81.7784781, 41.153906], [-81.7786331, 41.153902], [-81.7798621, 41.153908], [-81.7800401, 41.153894], [-81.7801891, 41.15387]]}]]","[['41.15387', '41.1541287', '-81.7801891', '-81.7777512']]"
SOUTHEAST SCHOOL,TOLLAND,['MANSFIELD'],311,Ground water,Active,CT0781233,True,True,"[[{'type': 'Polygon', 'coordinates': [[[114.1836709, 22.3265266], [114.1837481, 22.326175], [114.1839636, 22.3262032], [114.1838924, 22.3265605], [114.1836709, 22.3265266]]]}]]","[['22.326175', '22.3265605', '114.1836709', '114.1839636']]"
SOUTHERN NEW ENGLAND EGG CO.,NEW LONDON,['FRANKLIN'],40,Ground water,Active,CT0530324,True,True,"[[{'type': 'Point', 'coordinates': [-79.9239276, 37.3162472]}]]","[['37.2962472', '37.3362472', '-79.9439276', '-79.9039276']]"
SOUTHFORD CENTER,NEW HAVEN,['SOUTHBURY'],27,Ground water,Active,CT1300204,True,True,"[[{'type': 'LineString', 'coordinates': [[-121.523514, 38.670444], [-121.523769, 38.670343]]}]]","[['38.670343', '38.670444', '-121.523769', '-121.523514']]"
SOUTHFORD RETAIL CENTER,NEW HAVEN,['SOUTHBURY'],25,Ground water,Active,CT1301133,True,True,"[[{'type': 'LineString', 'coordinates': [[-121.523514, 38.670444], [-121.523769, 38.670343]]}]]","[['38.670343', '38.670444', '-121.523769', '-121.523514']]"
ST FRANCIS CHURCH,FAIRFIELD,['STAMFORD'],70,Ground water,Active,CT1350182,True,True,"[[{'type': 'LineString', 'coordinates': [[-80.9317405, 35.5692658], [-80.9308626, 35.5698636]]}]]","[['35.5692658', '35.5698636', '-80.9317405', '-80.9308626']]"
ST LUKES SCHOOL,FAIRFIELD,['NEW CANAAN'],405,Ground water,Active,CT0900072,True,True,"[[{'type': 'LineString', 'coordinates': [[-73.4388399, 41.1289728], [-73.4392476, 41.1282213]]}]]","[['41.1282213', '41.1289728', '-73.4392476', '-73.4388399']]"
ST LUKES SCHOOL ATHLETIC CENTER,FAIRFIELD,['NEW CANAAN'],500,Ground water,Active,CT0900133,True,True,"[[{'type': 'LineString', 'coordinates': [[-73.4388399, 41.1289728], [-73.4392476, 41.1282213]]}]]","[['41.1282213', '41.1289728', '-73.4392476', '-73.4388399']]"
ST. ANDREWS EPISCOPAL CHURCH,NEW HAVEN,['MADISON'],40,Ground water,Active,CT0769173,True,True,"[[{'type': 'Point', 'coordinates': [-95.9800086, 36.10524]}]]","[['36.10519', '36.10529', '-95.9800586', '-95.9799586']]"
ST. BERNARD SCHOOL,NEW LONDON,['MONTVILLE'],950,Ground water,Active,CT0860282,True,True,"[[{'type': 'LineString', 'coordinates': [[-81.826953, 30.309067], [-81.826911, 30.309214], [-81.826866, 30.309383], [-81.826867, 30.309509], [-81.826884, 30.309567], [-81.826913, 30.309615], [-81.826998, 30.309846], [-81.827018, 30.309929], [-81.827051, 30.31017]]}]]","[['30.309067', '30.31017', '-81.827051', '-81.826866']]"
ST. FRANCIS OF ASSISI R.C. CHURCH,FAIRFIELD,['WESTON'],80,Ground water,Active,CT1570074,True,True,"[[{'type': 'LineString', 'coordinates': [[-76.520204, 37.15741], [-76.520847, 37.157313], [-76.520891, 37.157312], [-76.520949, 37.157318], [-76.521018, 37.157339], [-76.521066, 37.157366]]}]]","[['37.157312', '37.15741', '-76.521066', '-76.520204']]"
STAFFORDVILLE SCHOOL,TOLLAND,['STAFFORD'],284,Ground water,Active,CT1341293,True,True,"[[{'type': 'LineString', 'coordinates': [[-1.2163978, 52.9950052], [-1.2165053, 52.9949024]]}]]","[['52.9949024', '52.9950052', '-1.2165053', '-1.2163978']]"
STANWICH CLUB,FAIRFIELD,['GREENWICH'],130,Ground water,Active,CT0570164,True,True,"[[{'type': 'LineString', 'coordinates': [[-2.9525621, 53.470739], [-2.9520859, 53.4708591], [-2.9521885, 53.4710106], [-2.9520211, 53.4710532]]}]]","[['53.470739', '53.4710532', '-2.9525621', '-2.9520211']]"
STATE POLICE BARRACKS TROOP C,TOLLAND,['TOLLAND'],70,Ground water,Active,CT1429163,True,True,"[[{'type': 'LineString', 'coordinates': [[-84.645574, 39.150479], [-84.645508, 39.151333], [-84.645499, 39.151456], [-84.645505, 39.151485], [-84.645523, 39.151511], [-84.645549, 39.151532], [-84.645584, 39.151545], [-84.645885, 39.151571]]}]]","[['39.150479', '39.151571', '-84.645885', '-84.645499']]"
STATE POLICE BARRACKS TROOP E,NEW LONDON,['MONTVILLE'],70,Ground water,Active,CT0860642,True,True,"[[{'type': 'LineString', 'coordinates': [[-81.826953, 30.309067], [-81.826911, 30.309214], [-81.826866, 30.309383], [-81.826867, 30.309509], [-81.826884, 30.309567], [-81.826913, 30.309615], [-81.826998, 30.309846], [-81.827018, 30.309929], [-81.827051, 30.31017]]}]]","[['30.309067', '30.31017', '-81.827051', '-81.826866']]"
STATE POLICE BARRACKS TROOP I,NEW HAVEN,['BETHANY'],25,Ground water,Active,CT0080052,True,True,"[[{'type': 'LineString', 'coordinates': [[-78.9124765, 38.4100623], [-78.9127018, 38.4098773], [-78.9129121, 38.4096735], [-78.9135387, 38.4091755], [-78.9138391, 38.408956], [-78.9139936, 38.4088016], [-78.9141308, 38.408513]]}]]","[['38.408513', '38.4100623', '-78.9141308', '-78.9124765']]"
STEPPING STONES EDUCATIONAL CENTER,HARTFORD,['CANTON'],95,Ground water,Active,CT0235063,True,True,"[[{'type': 'LineString', 'coordinates': [[-81.6672941, 26.0439007], [-81.6670473, 26.0440212], [-81.6668837, 26.0440933], [-81.6666477, 26.0441559], [-81.6664197, 26.044214], [-81.6662051, 26.044214], [-81.6658591, 26.0441704], [-81.6656526, 26.044108], [-81.6653522, 26.0439634], [-81.665084, 26.0438284], [-81.6647835, 26.0436453], [-81.6646352, 26.0435431]]}]]","[['26.0435431', '26.044214', '-81.6672941', '-81.6646352']]"
STERLING ENGINEERING CORP.,LITCHFIELD,['BARKHAMSTED'],110,Ground water,Active,CT0050062,True,True,"[[{'type': 'Point', 'coordinates': [-72.9139904, 41.9292629]}]]","[['41.9092629', '41.9492629', '-72.9339904', '-72.8939904']]"
STONEHURST AT HAMPTON VALLEY - BARN,WINDHAM,['HAMPTON'],25,Ground water,Active,CT0631244,True,True,"[[{'type': 'Polygon', 'coordinates': [[[149.1089087, -35.3110567], [149.1090163, -35.3115216], [149.1090195, -35.3115352], [149.1093932, -35.3114463], [149.1092329, -35.3109901], [149.1090614, -35.311029], [149.1089087, -35.3110567]]]}]]","[['-35.3115352', '-35.3109901', '149.1089087', '149.1093932']]"
SUMMER HILL NURSERIES,NEW HAVEN,['MADISON'],50,Ground water,Active,CT0760104,True,True,"[[{'type': 'Point', 'coordinates': [-95.9800086, 36.10524]}]]","[['36.10519', '36.10529', '-95.9800586', '-95.9799586']]"
SUNNY BORDER NURSERY,HARTFORD,['BERLIN'],135,Ground water,Active,CT0070573,True,True,"[[{'type': 'LineString', 'coordinates': [[-72.6632983, 41.561273], [-72.6633596, 41.5611894], [-72.6633722, 41.5611739], [-72.6634251, 41.5611085], [-72.6636927, 41.5608135]]}]]","[['41.5608135', '41.561273', '-72.6636927', '-72.6632983']]"
"SUTTON LAND, LLC",FAIRFIELD,['GREENWICH'],150,Ground water,Active,CT0570262,True,True,"[[{'type': 'LineString', 'coordinates': [[-2.9525621, 53.470739], [-2.9520859, 53.4708591], [-2.9521885, 53.4710106], [-2.9520211, 53.4710532]]}]]","[['53.470739', '53.4710532', '-2.9525621', '-2.9520211']]"
TA TRAVEL PLAZA,TOLLAND,['WILLINGTON'],130,Ground water,Active,CT1600513,True,True,"[[{'type': 'LineString', 'coordinates': [[-83.5650103, 32.573017], [-83.56492, 32.5729175], [-83.564743, 32.5728415], [-83.564566, 32.5727244], [-83.5642282, 32.5724766]]}]]","[['32.5724766', '32.573017', '-83.5650103', '-83.5642282']]"
TALCOTT MOUNTAIN SCIENCE CENTER #1,HARTFORD,['AVON'],25,Ground water,Active,CT0040442,True,True,"[[{'type': 'Polygon', 'coordinates': [[[114.1827491, 22.342012], [114.183115, 22.3417967], [114.1833553, 22.3422524], [114.1829927, 22.3424362], [114.1827491, 22.342012]]]}]]","[['22.3417967', '22.3424362', '114.1827491', '114.1833553']]"
TALCOTT MOUNTAIN SCIENCE CENTER #2,HARTFORD,['AVON'],25,Ground water,Active,CT0040483,True,True,"[[{'type': 'Polygon', 'coordinates': [[[114.1827491, 22.342012], [114.183115, 22.3417967], [114.1833553, 22.3422524], [114.1829927, 22.3424362], [114.1827491, 22.342012]]]}]]","[['22.3417967', '22.3424362', '114.1827491', '114.1833553']]"
