WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
MENTOR COMMUNITY HALL,POLK,NOT REPORTED,25,Ground water,Active,MN5600091,False,False,[],[]
MENTOR CONVENIENCE STORE,POLK,NOT REPORTED,25,Ground water,Active,MN5600266,False,False,[],[]
MENTOR DAIRY QUEEN,POLK,NOT REPORTED,36,Ground water,Active,MN5600098,False,False,[],[]
MENTOR MUNICIPAL BAR,POLK,NOT REPORTED,50,Ground water,Active,MN5600155,False,False,[],[]
MERRIFIELD LIONS PARK,CROW WING,NOT REPORTED,25,Ground water,Active,MN5180691,False,False,[],[]
MERRIFIELD MALL,CROW WING,NOT REPORTED,150,Ground water,Active,MN5180898,False,False,[],[]
MESABA RANGE CO-OP PARK ASSOCIATION,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690220,False,False,[],[]
MESSIAH LUTHERAN CHURCH,OTTER TAIL,NOT REPORTED,110,Ground water,Active,MN5560624,False,False,[],[]
"METRO AUTO SALVAGE, INC.",SCOTT,NOT REPORTED,30,Ground water,Active,MN5700127,False,False,[],[]
METROPOLITAN MOSQUITO CONTROL DISTRICT,HENNEPIN,NOT REPORTED,25,Ground water,Active,MN5271147,False,False,[],[]
METTA MEDITATION CENTER,WASECA,NOT REPORTED,50,Ground water,Active,MN5810147,False,False,[],[]
"MICKMAN BROTHERS NURSERIES, INC.",ANOKA,NOT REPORTED,25,Ground water,Active,MN5020196,False,False,[],[]
MIDDLE CREEK UNITED METHODIST CHURCH,RENVILLE,NOT REPORTED,101,Ground water,Active,MN5650026,False,False,[],[]
MIDDLE LEAF PLEASURE GROUNDS ASSOCIATION,OTTER TAIL,NOT REPORTED,40,Ground water,Active,MN5560230,False,False,[],[]
MIDDLE SPUNK WAYSIDE REST AREA MNDOT,STEARNS,NOT REPORTED,1001,Ground water,Active,MN5730379,False,False,[],[]
MIDLAND EQUIPMENT COMPANY,DAKOTA,NOT REPORTED,25,Ground water,Active,MN5190517,False,False,[],[]
MIDLAND NURSERY,WRIGHT,NOT REPORTED,25,Ground water,Active,MN5860516,False,False,[],[]
MIDWAY BEACH RESORT & CAMPGROUND,TODD,NOT REPORTED,30,Ground water,Active,MN5770085,False,False,[],[]
MIDWAY CLARK,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690731,False,False,[],[]
MIDWAY TOWN HALL,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690119,False,False,[],[]
MIDWEST CLINIC OF DERMATOLOGY,DOUGLAS,NOT REPORTED,25,Ground water,Active,MN5210474,False,False,[],[]
MIDWEST LANDSCAPES,WRIGHT,NOT REPORTED,25,Ground water,Active,MN5860523,False,False,[],[]
MIDWEST MACHINERY,DOUGLAS,NOT REPORTED,40,Ground water,Active,MN5210556,False,False,[],[]
MIDWEST MACHINERY,OTTER TAIL,NOT REPORTED,35,Ground water,Active,MN5561000,False,False,[],[]
MIDWEST MACHINERY,MILLE LACS,NOT REPORTED,25,Ground water,Active,MN5480018,False,False,[],[]
MIDWEST MACHINERY CO.,MCLEOD,NOT REPORTED,35,Ground water,Active,MN5430191,False,False,[],[]
MIDWEST MACHINERY CO. (JOHN DEERE),MORRISON,NOT REPORTED,35,Ground water,Active,MN5490188,False,False,[],[]
MIDWEST MACHINERY CO. (JOHN DEERE),WRIGHT,NOT REPORTED,25,Ground water,Active,MN5860512,False,False,[],[]
MIDWEST MACHINERY COMPANY,BENTON,NOT REPORTED,55,Ground water,Active,MN5050028,False,False,[],[]
"MIDWEST MACHINERY, INC.",RENVILLE,NOT REPORTED,25,Ground water,Active,MN5650012,False,False,[],[]
MIES OUTLAND,SHERBURNE,NOT REPORTED,25,Ground water,Active,MN5710372,False,False,[],[]
MILACA ALANO,MILLE LACS,NOT REPORTED,25,Ground water,Active,MN5480096,False,False,[],[]
