WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
BANSHEE REEKS PARK,LOUDOUN,NOT REPORTED,50,Ground water,Active,VA6107045,False,False,[],[]
BARNHOUSE BREWERY,LOUDOUN,NOT REPORTED,25,Ground water,Active,VA6107032,False,False,[],[]
BARREL OAK WINERY,FAUQUIER,NOT REPORTED,220,Ground water,Active,VA6061038,False,False,[],[]
"BAVARIAN CHEF, THE",MADISON,NOT REPORTED,75,Ground water,Active,VA6113108,False,False,[],[]
"BAY MARINE, LTD",MIDDLESEX,NOT REPORTED,150,Ground water,Active,VA4119533,False,False,[],[]
BAY ROCK MARINA,FRANKLIN,NOT REPORTED,100,Ground water,Active,VA5067028,False,False,[],[]
BAYVIEW COMMUNITY HEALTH CENTER,NORTHAMPTON,NOT REPORTED,50,Ground water,Active,VA3131060,False,False,[],[]
BB`S PLACE,PITTSYLVANIA,NOT REPORTED,100,Ground water,Active,VA5143027,False,False,[],[]
BEAR CHASE BREWERY,LOUDOUN,NOT REPORTED,25,Ground water,Active,VA6107021,False,False,[],[]
BEAR'S DEN TRAIL CENTER,CLARKE,['WINCHESTER'],25,Ground water,Active,VA2043120,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-78.200731, 39.180194], [-78.2001626, 39.1797917], [-78.199919, 39.17963], [-78.198616, 39.178932], [-78.1975465, 39.1784072], [-78.196515, 39.177901], [-78.194776, 39.176903], [-78.193076, 39.176315], [-78.1917745, 39.1758646], [-78.19027, 39.175344], [-78.189182, 39.174943], [-78.18921, 39.174882], [-78.1907049, 39.1718684], [-78.193074, 39.167092], [-78.193176, 39.166886], [-78.193263, 39.166744], [-78.193339, 39.166621], [-78.193356, 39.166593], [-78.193374, 39.166564], [-78.194, 39.16555], [-78.194089, 39.164526], [-78.194097, 39.163138], [-78.194115, 39.163029], [-78.194154, 39.162793], [-78.195109, 39.157111], [-78.195458, 39.155035], [-78.195546, 39.155], [-78.196655, 39.154443], [-78.197983, 39.153776], [-78.198614, 39.153459], [-78.199774, 39.152877], [-78.199591, 39.152557], [-78.199393, 39.152211], [-78.199012, 39.151535], [-78.198476, 39.150487], [-78.198311, 39.150121], [-78.198101, 39.149595], [-78.198089, 39.149564], [-78.197901, 39.149253], [-78.197969, 39.148559], [-78.19792, 39.148367], [-78.197884, 39.148228], [-78.197852, 39.148018], [-78.198159, 39.14764], [-78.198281, 39.147341], [-78.1981, 39.146349], [-78.197471, 39.144518], [-78.197333, 39.143856], [-78.197558, 39.143541], [-78.197588, 39.143364], [-78.197432, 39.143251], [-78.197176, 39.142763], [-78.197157, 39.142665], [-78.197136, 39.142654], [-78.196882, 39.1425], [-78.196734, 39.142483], [-78.196361, 39.142412], [-78.195783, 39.14228], [-78.195651, 39.142235], [-78.195402, 39.142149], [-78.195303, 39.142105], [-78.195205, 39.142044], [-78.195043, 39.141907], [-78.194528, 39.141298], [-78.194408, 39.141188], [-78.19426, 39.141062], [-78.194183, 39.141029], [-78.193992, 39.140985], [-78.193442, 39.141001], [-78.193273, 39.140996], [-78.193183, 39.14098], [-78.192963, 39.140941], [-78.192794, 39.140897], [-78.192742, 39.140882], [-78.192498, 39.140809], [-78.192061, 39.140678], [-78.191864, 39.140656], [-78.191786, 39.140661], [-78.19168, 39.1407], [-78.191624, 39.140738], [-78.191582, 39.140782], [-78.191469, 39.140952], [-78.191438, 39.140976], [-78.191319, 39.14103], [-78.1906928, 39.1409811], [-78.190576, 39.140972], [-78.19051, 39.140952], [-78.190425, 39.140914], [-78.190214, 39.140793], [-78.190139, 39.140744], [-78.190055, 39.140689], [-78.189979, 39.14064], [-78.189777, 39.140508], [-78.18958, 39.140409], [-78.189382, 39.140326], [-78.189255, 39.140288], [-78.188473, 39.140096], [-78.18805, 39.13997], [-78.187839, 39.139876], [-78.187493, 39.139673], [-78.186986, 39.139459], [-78.186535, 39.139196], [-78.186519, 39.139185], [-78.186436, 39.13913], [-78.186232, 39.13896], [-78.186119, 39.138883], [-78.186053, 39.138846], [-78.185921, 39.138773], [-78.185675, 39.138652], [-78.185509, 39.138583], [-78.185477, 39.13857], [-78.185426, 39.138544], [-78.185315, 39.138487], [-78.185242, 39.138449], [-78.184568, 39.138103], [-78.184068, 39.137829], [-78.183786, 39.137631], [-78.18355, 39.137455], [-78.183307, 39.137274], [-78.183164, 39.137205], [-78.183081, 39.137165], [-78.183068, 39.137155], [-78.182813, 39.136956], [-78.182729, 39.136863], [-78.1826999, 39.1368125], [-78.182672, 39.136764], [-78.182651, 39.136687], [-78.182672, 39.13638], [-78.182707, 39.136215], [-78.182714, 39.136122], [-78.182792, 39.135957], [-78.182834, 39.135896], [-78.182877, 39.135776], [-78.182856, 39.135584], [-78.182736, 39.13537], [-78.182708, 39.135249], [-78.182743, 39.135024], [-78.182708, 39.134799], [-78.182757, 39.134458], [-78.18275, 39.134327], [-78.182774, 39.134235], [-78.182762, 39.133667], [-78.18284, 39.133453], [-78.18303, 39.133025], [-78.183393, 39.132628], [-78.183617, 39.132427], [-78.183765, 39.131988], [-78.1838, 39.13178], [-78.183786, 39.131549], [-78.183701, 39.131379], [-78.183677, 39.131353], [-78.183624, 39.131297], [-78.183413, 39.131165], [-78.18289, 39.13097], [-78.181762, 39.132144], [-78.1767197, 39.1373642], [-78.175951, 39.13816], [-78.172945, 39.141359], [-78.172748, 39.141585], [-78.170885, 39.143814], [-78.170146, 39.1452], [-78.169373, 39.1467], [-78.169288, 39.146865], [-78.169245, 39.146958], [-78.169208, 39.147002], [-78.16738, 39.150592], [-78.16684, 39.151601], [-78.165214, 39.154715], [-78.1649, 39.155302], [-78.164388, 39.156124], [-78.163666, 39.157072], [-78.163081, 39.157753], [-78.161924, 39.158922], [-78.160947, 39.159765], [-78.160763, 39.159924], [-78.16064, 39.160015], [-78.159055, 39.161181], [-78.158535, 39.161626], [-78.158432, 39.161714], [-78.157883, 39.162227], [-78.157793, 39.162311], [-78.157788, 39.162316], [-78.157328, 39.162719], [-78.157202, 39.162871], [-78.157113, 39.162976], [-78.155652, 39.164694], [-78.15544, 39.164943], [-78.1553779, 39.1650393], [-78.154677, 39.166126], [-78.154036, 39.167302], [-78.1539843, 39.1674308], [-78.153509, 39.168474], [-78.153395, 39.168727], [-78.153169, 39.16925], [-78.152797, 39.170043], [-78.152566, 39.170479], [-78.152395, 39.170782], [-78.152027, 39.171381], [-78.151526, 39.172103], [-78.150839, 39.172982], [-78.1505, 39.173358], [-78.150084, 39.173811], [-78.149488, 39.17439], [-78.148458, 39.175347], [-78.147817, 39.175789], [-78.146575, 39.176722], [-78.146494, 39.176781], [-78.146317, 39.176915], [-78.142129, 39.18009], [-78.142112, 39.180103], [-78.142033, 39.180163], [-78.141076, 39.18096], [-78.140593, 39.181362], [-78.140571, 39.181381], [-78.14019, 39.181738], [-78.140127, 39.181797], [-78.139839, 39.182088], [-78.139825, 39.182102], [-78.139655, 39.182274], [-78.139117, 39.182899], [-78.138773, 39.183172], [-78.138708, 39.183215], [-78.137991, 39.183752], [-78.137958, 39.183777], [-78.137714, 39.18396], [-78.137308, 39.184264], [-78.136953, 39.18453], [-78.137184, 39.184661], [-78.137256, 39.184702], [-78.137283, 39.184717], [-78.137438, 39.184804], [-78.137504, 39.184842], [-78.137596, 39.184896], [-78.137752, 39.184987], [-78.138173, 39.185256], [-78.138936, 39.185743], [-78.139104, 39.185795], [-78.140352, 39.1864848], [-78.141642, 39.187236], [-78.142284, 39.187611], [-78.1425692, 39.1877662], [-78.14506, 39.189162], [-78.145906, 39.1896801], [-78.146243, 39.189886], [-78.14748, 39.190631], [-78.148095, 39.190988], [-78.148276, 39.191092], [-78.149647, 39.191883], [-78.150783, 39.192547], [-78.150908, 39.1926169], [-78.1519183, 39.1932045], [-78.1522984, 39.1934251], [-78.1531906, 39.1939498], [-78.1539577, 39.1944022], [-78.1550999, 39.1950758], [-78.155561, 39.195349], [-78.155833, 39.195508], [-78.15663, 39.1959607], [-78.157572, 39.196524], [-78.155436, 39.200171], [-78.1552428, 39.2004964], [-78.154919, 39.200895], [-78.155008, 39.200929], [-78.1551075, 39.2009669], [-78.15582, 39.201245], [-78.1569488, 39.2016841], [-78.156991, 39.201699], [-78.1592641, 39.2025796], [-78.1598143, 39.2027852], [-78.159873, 39.202817], [-78.159989, 39.202865], [-78.160028, 39.202833], [-78.160106, 39.202769], [-78.161713, 39.201452], [-78.162197, 39.201071], [-78.16258, 39.200672], [-78.162755, 39.200515], [-78.162972, 39.200319], [-78.163075, 39.200149], [-78.163178, 39.199962], [-78.163415, 39.199592], [-78.163585, 39.199267], [-78.163591, 39.199255], [-78.163675, 39.199091], [-78.163766, 39.198913], [-78.16419, 39.199014], [-78.1742336, 39.2015766], [-78.174243, 39.201579], [-78.17448, 39.201641], [-78.1759085, 39.2018712], [-78.175964, 39.20188], [-78.176619, 39.201985], [-78.176713, 39.202], [-78.176748, 39.202006], [-78.1770092, 39.2020735], [-78.1798097, 39.2027936], [-78.1809237, 39.2029638], [-78.1809679, 39.2029753], [-78.1810522, 39.2029981], [-78.1818468, 39.2031929], [-78.1819918, 39.2032286], [-78.1822737, 39.2032951], [-78.187792, 39.204733], [-78.188128, 39.204259], [-78.188324, 39.204054], [-78.188459, 39.203864], [-78.189129, 39.202867], [-78.189408, 39.202395], [-78.189616, 39.20216], [-78.189697, 39.202069], [-78.189808, 39.201944], [-78.1898643, 39.2018676], [-78.1899361, 39.2018011], [-78.189965, 39.201768], [-78.190367, 39.201368], [-78.190522, 39.201214], [-78.190716, 39.200853], [-78.190799, 39.200698], [-78.191028, 39.200323], [-78.191245, 39.20002], [-78.191453, 39.199708], [-78.191461, 39.199696], [-78.191822, 39.199049], [-78.192473, 39.19825], [-78.192607, 39.198128], [-78.192984, 39.197668], [-78.193071, 39.197562], [-78.193329, 39.197274], [-78.193484, 39.197054], [-78.193766, 39.196649], [-78.194299, 39.195881], [-78.194743, 39.195238], [-78.195042, 39.194964], [-78.195269, 39.194621], [-78.195517, 39.194238], [-78.1956669, 39.1940068], [-78.195816, 39.193777], [-78.195929, 39.193619], [-78.196028, 39.193384], [-78.196032, 39.193374], [-78.196056, 39.193326], [-78.196078, 39.193283], [-78.196089, 39.193259], [-78.19609, 39.193253], [-78.196093, 39.193246], [-78.196099, 39.193235], [-78.196111, 39.193211], [-78.196143, 39.193149], [-78.196353, 39.192743], [-78.196543, 39.1923427], [-78.196653, 39.192111], [-78.196789, 39.191781], [-78.196792, 39.191774], [-78.196795, 39.191766], [-78.196798, 39.191758], [-78.196837, 39.191663], [-78.196899, 39.191487], [-78.19693, 39.191273], [-78.196945, 39.191161], [-78.196951, 39.191108], [-78.196931, 39.190929], [-78.196922, 39.190846], [-78.196908, 39.190726], [-78.197713, 39.189568], [-78.196618, 39.189557], [-78.195757, 39.189548], [-78.195556, 39.189547], [-78.194608, 39.189519], [-78.1948303, 39.189177], [-78.1960803, 39.1872488], [-78.196862, 39.186043], [-78.1990119, 39.1827271], [-78.2004883, 39.180654], [-78.200499, 39.180637], [-78.200653, 39.180422], [-78.200695, 39.180322], [-78.200731, 39.180194]]]}]]","[['39.13097', '39.204733', '-78.200731', '-78.136953']]"
