WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
2ND PLEASANT VIEW SUBDIVISION,WRIGHT,['CLARION'],47,Ground water,Active,IA9909305,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-93.7550885, 42.737331], [-93.7547383, 42.736639], [-93.7550831, 42.7360648], [-93.7550394, 42.7316512], [-93.7549797, 42.7271143], [-93.7452631, 42.7270257], [-93.7452677, 42.7242683], [-93.7420449, 42.7242749], [-93.7403992, 42.7242783], [-93.7403992, 42.7234669], [-93.7353355, 42.7234718], [-93.7353217, 42.7215558], [-93.7353153, 42.7206907], [-93.7353069, 42.7195648], [-93.7352951, 42.7179611], [-93.7353063, 42.7170388], [-93.7299478, 42.7169533], [-93.7255544, 42.7168772], [-93.7253544, 42.7240594], [-93.7156289, 42.7239198], [-93.7155981, 42.7248141], [-93.7056139, 42.7247983], [-93.70553, 42.7300336], [-93.7049495, 42.7299979], [-93.7042803, 42.7299279], [-93.7035986, 42.7298391], [-93.7035244, 42.7317992], [-93.7035883, 42.7318004], [-93.7055497, 42.7317957], [-93.7055317, 42.7329331], [-93.7054619, 42.739023], [-93.715295, 42.7390155], [-93.7152433, 42.7462214], [-93.723593, 42.7461667], [-93.7246161, 42.74616], [-93.7246603, 42.7461573], [-93.7247182, 42.7461537], [-93.7248106, 42.7461396], [-93.7248802, 42.7461193], [-93.7249442, 42.7460749], [-93.7249852, 42.7460234], [-93.7250144, 42.7459827], [-93.7250408, 42.7458889], [-93.7250721, 42.741251], [-93.7299572, 42.7412369], [-93.7299648, 42.7389968], [-93.7339308, 42.7389638], [-93.7339132, 42.7421059], [-93.7352994, 42.742101], [-93.735278, 42.7438421], [-93.7354731, 42.7436736], [-93.7356494, 42.7435004], [-93.7358802, 42.7432273], [-93.7360642, 42.7429652], [-93.7362197, 42.7426904], [-93.736344, 42.742401], [-93.736444, 42.742088], [-93.7365023, 42.7418455], [-93.7365276, 42.7416568], [-93.7365475, 42.741506], [-93.7365631, 42.7412011], [-93.7365943, 42.738819], [-93.7449246, 42.7388877], [-93.7448556, 42.7424528], [-93.755084, 42.7424991], [-93.7550885, 42.737331]]]}]]","[['42.7168772', '42.7462214', '-93.7550885', '-93.7035244']]"
61 DRIVE-IN THEATRE,CLINTON,['DELMAR'],27,Ground water,Active,IA2328801,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-90.616609, 42.003534], [-90.616607, 42.003439], [-90.616604, 42.003156], [-90.616603, 42.003062], [-90.616603, 42.001342], [-90.616521, 42.000058], [-90.616524, 41.999327], [-90.61654, 41.996543], [-90.611828, 41.996589], [-90.61187, 41.992874], [-90.611913, 41.989138], [-90.610907, 41.989142], [-90.607891, 41.989156], [-90.606886, 41.989161], [-90.606208, 41.989164], [-90.605758, 41.989167], [-90.604174, 41.989164], [-90.60385, 41.989164], [-90.603497, 41.989163], [-90.603689, 41.989953], [-90.603887, 41.990766], [-90.603948, 41.991317], [-90.603971, 41.991684], [-90.603812, 41.992026], [-90.603506, 41.992013], [-90.602693, 41.991979], [-90.601937, 41.991928], [-90.601975, 41.992958], [-90.602176, 41.99832], [-90.60224, 42.000023], [-90.60227, 42.000103], [-90.602367, 42.000364], [-90.600448, 42.000353], [-90.597319, 42.000336], [-90.597305, 42.000692], [-90.597303, 42.000775], [-90.599637, 42.000823], [-90.599629, 42.001511], [-90.599605, 42.003708], [-90.600083, 42.003701], [-90.600113, 42.0037], [-90.601637, 42.003688], [-90.602146, 42.003684], [-90.602224, 42.003683], [-90.602462, 42.003681], [-90.602541, 42.003681], [-90.602613, 42.00456], [-90.602831, 42.007199], [-90.602847, 42.007386], [-90.603542, 42.007422], [-90.604274, 42.007414], [-90.606473, 42.007391], [-90.607206, 42.007384], [-90.608342, 42.007389], [-90.611752, 42.007406], [-90.611823, 42.007407], [-90.61182, 42.006341], [-90.611827, 42.005805], [-90.61185, 42.004197], [-90.611858, 42.003662], [-90.612056, 42.003663], [-90.612651, 42.003666], [-90.61285, 42.003667], [-90.613185, 42.003668], [-90.61419, 42.003672], [-90.614526, 42.003674], [-90.614706, 42.003674], [-90.61501, 42.003676], [-90.615246, 42.003677], [-90.615427, 42.003678], [-90.615447, 42.003678], [-90.61551, 42.003678], [-90.615531, 42.003678], [-90.615745, 42.003678], [-90.61639, 42.003681], [-90.616605, 42.003682], [-90.616605, 42.003652], [-90.616608, 42.003563], [-90.616609, 42.003534]]]}]]","[['41.989138', '42.007422', '-90.616609', '-90.597303']]"
ACKLEY CREEK PARK,FLOYD,['MARBLE ROCK'],30,Ground water,Active,IA3420499,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-92.879102, 42.965215], [-92.87887, 42.957833], [-92.875194, 42.957787], [-92.875198, 42.958043], [-92.875066, 42.958052], [-92.873368, 42.958028], [-92.872321, 42.958018], [-92.867754, 42.957975], [-92.865264, 42.957951], [-92.859521, 42.957896], [-92.859612, 42.960366], [-92.859732, 42.963254], [-92.859697, 42.963277], [-92.859578, 42.963373], [-92.859559, 42.963409], [-92.85955, 42.963479], [-92.859553, 42.964243], [-92.859532, 42.965263], [-92.859651, 42.965262], [-92.859723, 42.965262], [-92.859702, 42.965736], [-92.859581, 42.972489], [-92.862285, 42.97247], [-92.864299, 42.972457], [-92.868808, 42.972424], [-92.869202, 42.972421], [-92.869269, 42.972414], [-92.869431, 42.972389], [-92.8694519, 42.9723869], [-92.869656, 42.972347], [-92.869733, 42.972329], [-92.869863, 42.972266], [-92.870005, 42.972362], [-92.870146, 42.972435], [-92.870245, 42.972476], [-92.870358, 42.972509], [-92.870437, 42.972526], [-92.870487, 42.972537], [-92.870619, 42.972554], [-92.870756, 42.97256], [-92.871873, 42.972547], [-92.872249, 42.972555], [-92.872369, 42.972563], [-92.87255, 42.972592], [-92.873447, 42.972589], [-92.874305, 42.97259], [-92.8743748, 42.9695776], [-92.874414, 42.967887], [-92.874439, 42.966854], [-92.874484, 42.965186], [-92.874697, 42.96519], [-92.874994, 42.965208], [-92.875293, 42.965207], [-92.875765, 42.965207], [-92.876309, 42.965206], [-92.878473, 42.965212], [-92.879102, 42.965215]]]}]]","[['42.957787', '42.972592', '-92.879102', '-92.859521']]"
ACORN PARK GOLF & COUNTRY CLUB,MITCHELL,['SAINT ANSGAR'],52,Ground water,Active,IA6673201,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-92.931788, 43.380498], [-92.931246, 43.380538], [-92.930717, 43.380579], [-92.930718, 43.380275], [-92.930334, 43.380251], [-92.930327, 43.379779], [-92.930335, 43.379711], [-92.93035, 43.379592], [-92.930268, 43.379581], [-92.930201, 43.379573], [-92.929875, 43.379568], [-92.9289, 43.379555], [-92.928575, 43.379551], [-92.928554, 43.379526], [-92.928431, 43.379526], [-92.927966, 43.379526], [-92.927812, 43.379526], [-92.927801, 43.379381], [-92.927771, 43.378946], [-92.927761, 43.378802], [-92.927957, 43.378802], [-92.928439, 43.378803], [-92.928454, 43.378697], [-92.928484, 43.378503], [-92.928319, 43.378503], [-92.927824, 43.378503], [-92.92766, 43.378504], [-92.927667, 43.378315], [-92.927691, 43.377749], [-92.927699, 43.377561], [-92.927686, 43.377389], [-92.927648, 43.376872], [-92.927636, 43.376701], [-92.92764, 43.376526], [-92.927656, 43.376001], [-92.927661, 43.375827], [-92.927676, 43.375184], [-92.927681, 43.374995], [-92.925941, 43.374974], [-92.925299, 43.374967], [-92.925298, 43.374938], [-92.925296, 43.374853], [-92.925296, 43.374825], [-92.925295, 43.374793], [-92.925293, 43.3747], [-92.925293, 43.374669], [-92.925282, 43.374112], [-92.925275, 43.373721], [-92.925274, 43.372441], [-92.925274, 43.371885], [-92.925273, 43.371728], [-92.925273, 43.371442], [-92.925272, 43.37126], [-92.925272, 43.371105], [-92.922594, 43.371115], [-92.915162, 43.371143], [-92.912086, 43.371134], [-92.91164, 43.371133], [-92.911435, 43.371133], [-92.91039, 43.371147], [-92.910398, 43.375061], [-92.910399, 43.375526], [-92.910401, 43.375811], [-92.910401, 43.375992], [-92.910404, 43.376537], [-92.910405, 43.376719], [-92.910405, 43.376803], [-92.910405, 43.377058], [-92.910406, 43.377143], [-92.910406, 43.377407], [-92.910406, 43.378201], [-92.910407, 43.378466], [-92.910025, 43.378461], [-92.908881, 43.378448], [-92.9085, 43.378444], [-92.908464, 43.378822], [-92.908991, 43.378817], [-92.908991, 43.379152], [-92.908991, 43.379492], [-92.909642, 43.379482], [-92.909651, 43.382042], [-92.909825, 43.382043], [-92.911067, 43.382051], [-92.911893, 43.382047], [-92.914372, 43.382036], [-92.915199, 43.382033], [-92.915197, 43.382584], [-92.915195, 43.384237], [-92.915195, 43.384789], [-92.915193, 43.385161], [-92.915188, 43.386278], [-92.915187, 43.386651], [-92.915186, 43.387088], [-92.915186, 43.387333], [-92.916254, 43.387333], [-92.916692, 43.387333], [-92.917829, 43.387332], [-92.921243, 43.387329], [-92.922171, 43.387329], [-92.922378, 43.38729], [-92.922454, 43.387275], [-92.922682, 43.38723], [-92.922845, 43.387199], [-92.923088, 43.388046], [-92.923112, 43.388136], [-92.925585, 43.388028], [-92.925648, 43.387101], [-92.925498, 43.386632], [-92.925492, 43.384097], [-92.925489, 43.382719], [-92.925482, 43.382586], [-92.925464, 43.382191], [-92.925458, 43.382059], [-92.925518, 43.382058], [-92.925698, 43.382058], [-92.925759, 43.382058], [-92.926171, 43.38206], [-92.92741, 43.382068], [-92.927823, 43.382071], [-92.927861, 43.382626], [-92.928501, 43.382899], [-92.928501, 43.382459], [-92.928501, 43.381726], [-92.929691, 43.381719], [-92.929654, 43.38202], [-92.929574, 43.38202], [-92.929268, 43.383333], [-92.930625, 43.383701], [-92.930797, 43.383747], [-92.930914, 43.383423], [-92.931138, 43.383495], [-92.931174, 43.383693], [-92.931246, 43.383639], [-92.931282, 43.383531], [-92.930949, 43.383152], [-92.93077, 43.382937], [-92.930723, 43.382919], [-92.930749, 43.382774], [-92.930816, 43.38248], [-92.930822, 43.382465], [-92.930836, 43.382432], [-92.930914, 43.382434], [-92.931291, 43.382443], [-92.9313, 43.382326], [-92.931043, 43.382046], [-92.930887, 43.381876], [-92.930815, 43.382047], [-92.930599, 43.382056], [-92.930518, 43.382056], [-92.930514, 43.381716], [-92.930596, 43.381716], [-92.930632, 43.381679], [-92.931788, 43.380498]]]}]]","[['43.371105', '43.388136', '-92.931788', '-92.908464']]"
AEROPLANE INN,POTTAWATTAMIE,['HONEY CREEK'],25,Ground water,Active,IA7836201,True,True,"[[{'type': 'LineString', 'coordinates': [[-91.402413, 42.631027], [-91.402594, 42.630931], [-91.402654, 42.630893], [-91.402791, 42.630796], [-91.402883, 42.630666], [-91.402968, 42.630568], [-91.403187, 42.630423], [-91.403433, 42.63041], [-91.40347, 42.630394], [-91.403576, 42.630308], [-91.403592, 42.630292], [-91.4036, 42.630275], [-91.40363, 42.630248], [-91.403662, 42.630161], [-91.403685, 42.630139], [-91.403685, 42.630123], [-91.403716, 42.63009], [-91.40374, 42.63003], [-91.403778, 42.629998]]}]]","[['42.629998', '42.631027', '-91.403778', '-91.402413']]"
AGAPE CHRISTIAN FAMILY CHURCH,CERRO GORDO,['CLEAR LAKE'],208,Ground water,Active,IA1716802,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-93.4382717, 43.1266212], [-93.3984597, 43.1264975], [-93.3984463, 43.1118854], [-93.3885252, 43.1118618], [-93.3883234, 43.111867], [-93.3882954, 43.1082326], [-93.386351, 43.1082338], [-93.3863552, 43.1047305], [-93.3788646, 43.1046921], [-93.3788744, 43.111914], [-93.3786381, 43.1119101], [-93.3593494, 43.1120066], [-93.3518356, 43.1119474], [-93.3494482, 43.1119336], [-93.3396246, 43.1119345], [-93.3397136, 43.1264855], [-93.3200101, 43.1264644], [-93.3200695, 43.1401826], [-93.3200829, 43.1413328], [-93.320129, 43.1480323], [-93.3210871, 43.1480402], [-93.3250024, 43.1480384], [-93.3250194, 43.1444011], [-93.3272437, 43.1444042], [-93.3272459, 43.1435659], [-93.3273962, 43.1435661], [-93.3274027, 43.1410619], [-93.3275345, 43.1410543], [-93.3275258, 43.1444116], [-93.3299248, 43.1444203], [-93.3299159, 43.1480494], [-93.3302253, 43.1480515], [-93.331771, 43.1480817], [-93.3346591, 43.1481169], [-93.3359967, 43.1481555], [-93.3373514, 43.1481717], [-93.3397484, 43.148167], [-93.3397577, 43.1494506], [-93.3433731, 43.1494672], [-93.3436485, 43.1494471], [-93.3438926, 43.1493837], [-93.3438942, 43.1501492], [-93.3446888, 43.1501503], [-93.3446749, 43.1553216], [-93.3496459, 43.1553825], [-93.3496364, 43.1582065], [-93.3514318, 43.1582089], [-93.3514342, 43.1571811], [-93.3549547, 43.1571869], [-93.3549902, 43.156581], [-93.3549261, 43.1554049], [-93.3562872, 43.1554159], [-93.3562651, 43.1591049], [-93.3595223, 43.1591074], [-93.3595187, 43.1554658], [-93.3644551, 43.1554651], [-93.3644859, 43.1627313], [-93.3663597, 43.1627299], [-93.3663511, 43.1610274], [-93.3670259, 43.1610272], [-93.3676646, 43.1615403], [-93.367921, 43.1622233], [-93.3679231, 43.1627257], [-93.3710065, 43.1627173], [-93.3743809, 43.1627176], [-93.3743354, 43.1554631], [-93.378878, 43.1554619], [-93.3796672, 43.1554309], [-93.3887491, 43.1554588], [-93.3986331, 43.1554824], [-93.399351, 43.1554776], [-93.4085027, 43.1554645], [-93.4084996, 43.151793], [-93.4036006, 43.1518012], [-93.4035949, 43.1482075], [-93.4184483, 43.1482053], [-93.4184398, 43.1464024], [-93.4234203, 43.1464005], [-93.4234225, 43.1446107], [-93.4184314, 43.1446126], [-93.4184155, 43.1408276], [-93.424887, 43.1408447], [-93.4248906, 43.1391366], [-93.4220391, 43.1397128], [-93.42204, 43.1392974], [-93.4382324, 43.1361251], [-93.4382348, 43.1359482], [-93.4382355, 43.1349972], [-93.4382326, 43.1348225], [-93.4382446, 43.1332779], [-93.4382717, 43.1266212]]]}]]","[['43.1046921', '43.1627313', '-93.4382717', '-93.3200101']]"
AGRIVISION EQUIPMENT GROUP (LAWTON),WOODBURY,['LAWTON'],25,Ground water,Active,IA9743101,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-96.1938814, 42.469904], [-96.1889169, 42.4698495], [-96.1839226, 42.4697945], [-96.1838822, 42.472438], [-96.1813439, 42.472432], [-96.1813098, 42.4746082], [-96.1789008, 42.4746038], [-96.1788946, 42.4750414], [-96.1789107, 42.4751829], [-96.178083, 42.4751809], [-96.1777936, 42.4751776], [-96.1775326, 42.4751738], [-96.1772727, 42.4751685], [-96.1770338, 42.4751626], [-96.1767952, 42.4751552], [-96.1765393, 42.4751463], [-96.1762626, 42.4751352], [-96.1760555, 42.4751266], [-96.175827, 42.4751168], [-96.1755117, 42.4751033], [-96.1740186, 42.4750415], [-96.1740589, 42.4824325], [-96.1835131, 42.4824671], [-96.1839377, 42.4824711], [-96.1887202, 42.4824828], [-96.1935256, 42.4824168], [-96.1936479, 42.4824155], [-96.1936581, 42.4752664], [-96.1938045, 42.4752683], [-96.1938387, 42.4728947], [-96.1938814, 42.469904]]]}]]","[['42.4697945', '42.4824828', '-96.1938814', '-96.1740186']]"
AINSWORTH 4 CORNERS RESTAURANT,WASHINGTON,['AINSWORTH'],400,Ground water,Active,IA9203760,True,True,"[[{'type': 'Polygon', 'coordinates': [[[-91.561646, 41.286417], [-91.559753, 41.286424], [-91.554078, 41.286447], [-91.552186, 41.286455], [-91.550834, 41.286437], [-91.547334, 41.286392], [-91.547333, 41.286947], [-91.5473289, 41.2883629], [-91.547332, 41.288616], [-91.547274, 41.290046], [-91.547131, 41.292713], [-91.547085, 41.293603], [-91.548125, 41.293609], [-91.551245, 41.293628], [-91.552286, 41.293636], [-91.552803, 41.293649], [-91.554354, 41.293691], [-91.554871, 41.293705], [-91.555266, 41.293687], [-91.556454, 41.293636], [-91.55685, 41.293619], [-91.557853, 41.293628], [-91.557851, 41.293659], [-91.557844, 41.293773], [-91.559328, 41.29379], [-91.559353, 41.294176], [-91.560473, 41.294177], [-91.561508, 41.294181], [-91.561507, 41.294094], [-91.561507, 41.293833], [-91.561507, 41.293747], [-91.561508, 41.293537], [-91.561511, 41.293065], [-91.561506, 41.292908], [-91.5615, 41.292699], [-91.561494, 41.292506], [-91.561494, 41.292496], [-91.561499, 41.291886], [-91.561501, 41.291684], [-91.561501, 41.291593], [-91.561502, 41.291322], [-91.561503, 41.291232], [-91.561503, 41.291115], [-91.561504, 41.290933], [-91.561516, 41.290769], [-91.561525, 41.290654], [-91.561533, 41.290523], [-91.561598, 41.289557], [-91.561593, 41.289446], [-91.561583, 41.289241], [-91.561587, 41.28884], [-91.561593, 41.288304], [-91.561628, 41.287022], [-91.561646, 41.286417]]]}]]","[['41.286392', '41.294181', '-91.561646', '-91.547085']]"
