WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
ANGEL TEXACO,MONTGOMERY,NOT REPORTED,250,Ground water,Active,TX1700634,False,False,[],[]
ANGLETON CHEVRON,BRAZORIA,NOT REPORTED,150,Ground water,Active,TX0200389,False,False,[],[]
ANGLETON MARKET,GALVESTON,NOT REPORTED,25,Ground water,Active,TX0840172,False,False,[],[]
ANGLETON RV PARK,BRAZORIA,NOT REPORTED,129,Ground water,Active,TX0200691,False,False,[],[]
AOK CAMPER PARK,POTTER,NOT REPORTED,30,Ground water,Active,TX1880033,False,False,[],[]
APRIL PLAZA MARINA,MONTGOMERY,NOT REPORTED,50,Ground water,Active,TX1700350,False,False,[],[]
AQUA ON WHEELS,BLANCO,NOT REPORTED,300,Surface water purchased,Active,TX0160034,False,False,[],[]
AQUA TEXAS HAULER FORT WORTH,TARRANT,NOT REPORTED,25,Surface water purchased,Active,TX2200374,False,False,[],[]
AQUA TEXAS HAULER GRANBURY,HOOD,NOT REPORTED,25,Ground water purchased,Active,TX1110135,False,False,[],[]
AQUINO SIGN SHOP,HARRIS,NOT REPORTED,30,Ground water,Active,TX1012931,False,False,[],[]
ARANSAS NATIONAL WILDLIFE REFUGE VISITOR,ARANSAS,NOT REPORTED,113,Ground water,Active,TX0040039,False,False,[],[]
AREA A RV PARK,BURNET,NOT REPORTED,25,Ground water,Active,TX0270146,False,False,[],[]
ARMADILLO JUNCTION RV PARK,KERR,NOT REPORTED,72,Ground water,Active,TX1330161,False,False,[],[]
ARROYO BRAVO WATER SUPPLY,COMAL,NOT REPORTED,124,Ground water,Active,TX0460020,False,False,[],[]
ARTESIA SPRINGS,BEXAR,NOT REPORTED,25,Ground water,Active,TX0150467,False,False,[],[]
ARTESIAN PARK,WASHINGTON,NOT REPORTED,70,Ground water,Active,TX2390052,False,False,[],[]
ARTESIAN SPRINGS,NEWTON,NOT REPORTED,290,Ground water,Active,TX1760024,False,False,[],[]
ARVEY PARK,EL PASO,NOT REPORTED,180,Surface water purchased,Active,TX0710157,False,False,[],[]
ASERET RESTAURANT,HARRISON,NOT REPORTED,25,Ground water,Active,TX1020094,False,False,[],[]
ASHERTON WOODS RV PARK,DIMMIT,NOT REPORTED,25,Ground water,Active,TX0640043,False,False,[],[]
ASI GYMNASTICS,MONTGOMERY,NOT REPORTED,150,Ground water,Active,TX1700820,False,False,[],[]
AUSTIN BAYOU GOLF & RV,BRAZORIA,NOT REPORTED,46,Ground water,Active,TX0200121,False,False,[],[]
AUSTIN GOLF CLUB,TRAVIS,NOT REPORTED,95,Ground water,Active,TX2270344,False,False,[],[]
AUTO ZONE 1476,HARRIS,NOT REPORTED,150,Ground water,Active,TX1013006,False,False,[],[]
B B R WATER,COMAL,NOT REPORTED,150,Ground water,Active,TX0460218,False,False,[],[]
BACKYARD BAR & GRILL,HARRIS,NOT REPORTED,25,Ground water,Active,TX1013024,False,False,[],[]
BAG A BAG,BRAZORIA,NOT REPORTED,150,Ground water,Active,TX0200483,False,False,[],[]
BALMORHEA LAKE WATER SYSTEM,REEVES,NOT REPORTED,60,Ground water,Active,TX1950013,False,False,[],[]
BANANA BEND BEACH & PARK,HARRIS,NOT REPORTED,450,Ground water,Active,TX1013503,False,False,[],[]
BANDERA HOMESTEAD CONDOMINIUMS,BANDERA,NOT REPORTED,105,Ground water,Active,TX0100040,False,False,[],[]
BANDINA CHRISTIAN YOUTH CAMP,BANDERA,NOT REPORTED,400,Ground water,Active,TX0100021,False,False,[],[]
BAREBACK BAR AND ICEHOUSE,HARRIS,NOT REPORTED,175,Ground water,Active,TX1012963,False,False,[],[]
BAREFOOT FISHING CAMP,SAN SABA,NOT REPORTED,40,Ground water,Active,TX2060014,False,False,[],[]
BARONOX RESTAURANT RENTAL,GILLESPIE,NOT REPORTED,200,Ground water,Active,TX0860139,False,False,[],[]
BARRANCA CORP,EL PASO,NOT REPORTED,400,Ground water,Active,TX0710121,False,False,[],[]
BASTROP BAYOU ACRES RV PARK,BRAZORIA,NOT REPORTED,50,Ground water,Active,TX0200725,False,False,[],[]
BATES M ALLEN BLUE HOLE PARK,FORT BEND,NOT REPORTED,200,Ground water,Active,TX0790390,False,False,[],[]
BEACH CITY RV PARK WATER SYSTEM,CHAMBERS,NOT REPORTED,168,Ground water,Active,TX0360121,False,False,[],[]
BEACHCOMBER PARK,LLANO,NOT REPORTED,190,Ground water,Active,TX1500049,False,False,[],[]
BEACON BAY,POLK,NOT REPORTED,48,Ground water,Active,TX1870016,False,False,[],[]
BEACON LAKES GOLF CLUB,GALVESTON,NOT REPORTED,25,Ground water,Active,TX0840241,False,False,[],[]
BEAR CREEK ROLLER RINK,HARRIS,NOT REPORTED,75,Ground water,Active,TX1012324,False,False,[],[]
BEAR CREEK SCOUT RESERVATION,KERR,NOT REPORTED,600,Ground water,Active,TX1330061,False,False,[],[]
BECS RV PARK,UVALDE,NOT REPORTED,72,Ground water,Active,TX2320057,False,False,[],[]
BENNIES KOUNTRY STORE,MONTGOMERY,NOT REPORTED,25,Ground water,Active,TX1700754,False,False,[],[]
BENS CHUCK WAGON,FORT BEND,NOT REPORTED,200,Ground water,Active,TX0790506,False,False,[],[]
BERGHEIM CAMPGROUND,KENDALL,NOT REPORTED,66,Ground water,Active,TX1300021,False,False,[],[]
BERNARD GROCERY CONVENIENCE STORE,BRAZORIA,NOT REPORTED,100,Ground water,Active,TX0200313,False,False,[],[]
BERNARDS LIQUOR STORE,LUBBOCK,NOT REPORTED,100,Ground water,Active,TX1520208,False,False,[],[]
BERTS RV PARK,MATAGORDA,NOT REPORTED,126,Ground water,Active,TX1610065,False,False,[],[]
BEST LIQUOR,HARRIS,NOT REPORTED,40,Ground water,Active,TX1012817,False,False,[],[]
BETHESDA LUTHERAN COMMUNITIES,HARRIS,NOT REPORTED,100,Ground water,Active,TX1011126,False,False,[],[]
BIG BEND NATIONAL PARK CHISOS BASIN WATE,BREWSTER,NOT REPORTED,50,Groundwater under influence of surface water,Active,TX0220022,False,False,[],[]
BIG BEND RESORT & ADVENTURES,BREWSTER,NOT REPORTED,671,Ground water,Active,TX0220027,False,False,[],[]
BIG CEDAR LANDING,HARRIS,NOT REPORTED,175,Ground water,Active,TX1011208,False,False,[],[]
BIG CHIEF RV RESORT,BURNET,NOT REPORTED,216,Ground water,Active,TX0270132,False,False,[],[]
BIG CREEK LANDING,BOWIE,NOT REPORTED,72,Ground water,Active,TX0190052,False,False,[],[]
BIG CYPRESS MARINA,MARION,NOT REPORTED,27,Ground water,Active,TX1580058,False,False,[],[]
BIG MINERAL CAMP RESORT,GRAYSON,NOT REPORTED,300,Ground water,Active,TX0910066,False,False,[],[]
BIG SKY DRIVE IN,MIDLAND,NOT REPORTED,525,Ground water,Active,TX1650119,False,False,[],[]
BIG THICKET NATURE TRAIL,HARDIN,NOT REPORTED,300,Ground water,Active,TX1000072,False,False,[],[]
BIGS 208,COMAL,NOT REPORTED,150,Ground water,Active,TX0460253,False,False,[],[]
BIMBOS,HARRIS,NOT REPORTED,100,Ground water,Active,TX1012716,False,False,[],[]
BLACK BOARD BAR B Q,KENDALL,NOT REPORTED,25,Ground water,Active,TX1300077,False,False,[],[]
BLUE DOLPHIN WATER SUPPLY SYSTEM,WHARTON,NOT REPORTED,216,Ground water,Active,TX2410070,False,False,[],[]
BLUE NILE WATER CO,MIDLAND,NOT REPORTED,700,Ground water,Active,TX1650114,False,False,[],[]
BLUE WATER L&C PROPERTIES,MONTGOMERY,NOT REPORTED,50,Ground water,Active,TX1700745,False,False,[],[]
BLUEBONNET PLAZA,FORT BEND,NOT REPORTED,200,Ground water,Active,TX0790469,False,False,[],[]
BLUEBONNET RESORT,WISE,NOT REPORTED,250,Ground water,Active,TX2490091,False,False,[],[]
BLUFFTON TRAILER PARK,LLANO,NOT REPORTED,180,Ground water,Active,TX1500048,False,False,[],[]
BOERNE FLAGS,KENDALL,NOT REPORTED,48,Ground water,Active,TX1300064,False,False,[],[]
BOKEETERS COCKTAIL BAR,MONTGOMERY,NOT REPORTED,150,Ground water,Active,TX1700692,False,False,[],[]
BONITA OWNERS ASSOCIATION,KERR,NOT REPORTED,63,Ground water,Active,TX1330157,False,False,[],[]
BOULDER SPRINGS EVENT CENTER,COMAL,NOT REPORTED,150,Ground water,Active,TX0460266,False,False,[],[]
BOVAY SCOUT RANCH,GRIMES,NOT REPORTED,1107,Ground water,Active,TX0930058,False,False,[],[]
BRACKENRIDGE PLANTATION CAMPGROUND,JACKSON,NOT REPORTED,35,Ground water,Active,TX1200023,False,False,[],[]
BRAMAN WINERY,FORT BEND,NOT REPORTED,25,Ground water,Active,TX0790556,False,False,[],[]
BRAZORIA COUNTY AIRPORT,BRAZORIA,NOT REPORTED,25,Ground water,Active,TX0200427,False,False,[],[]
BRAZORIA COUNTY B R HANSEN PARK,BRAZORIA,NOT REPORTED,25,Ground water,Active,TX0200480,False,False,[],[]
BRAZORIA COUNTY BRAZOS RIVER PARK,BRAZORIA,NOT REPORTED,25,Ground water,Active,TX0200494,False,False,[],[]
BRAZORIA COUNTY PARKS SAN LUIS PASS,BRAZORIA,NOT REPORTED,25,Surface water purchased,Active,TX0200562,False,False,[],[]
BRAZORIA COUNTY PCT 4 NORTH,BRAZORIA,NOT REPORTED,100,Ground water,Active,TX0200701,False,False,[],[]
BRAZORIA COUNTY RESOFT PARK,BRAZORIA,NOT REPORTED,30,Ground water,Active,TX0200552,False,False,[],[]
BRAZORIA RV PARK,BRAZORIA,NOT REPORTED,104,Ground water,Active,TX0200704,False,False,[],[]
BRAZOS BEND HOME & RANCH,FORT BEND,NOT REPORTED,50,Ground water,Active,TX0790184,False,False,[],[]
